UNK C1' GUA C1' 114.789180381322 -3
UNK C1' GUA C2' -2.51881934702396 -3
UNK C1' GUA C3' 2.63744214258532 -3
UNK C1' GUA C4' 3.82902497053146 -3
UNK C1' GUA C5' 18.0681661350939 -3
UNK C1' GUA P -24.8648426655077 -3
UNK C1' GUA O5' -15.1807353756758 -3
UNK C1' GUA O3' -88.0764354416987 -3
UNK C1' GUA C2 -17.4393445623433 -3
UNK C1' GUA C4 0.273029387116737 -3
UNK C1' GUA C5 -3.81579452438899 -3
UNK C1' GUA C6 -39.8878027271216 -3
UNK C1' GUA C8 11.556789801219 -3
UNK C1' GUA N1 6.49561938643456 -3
UNK C1' GUA N2 18.220262404771 -3
UNK C1' GUA N3 2.22672199957857 -3
UNK C1' GUA N7 19.6925147006214 -3
UNK C1' GUA N9 -0.444654643535614 -3
UNK C1' GUA O6 6.08552152785671 -3
UNK C1' ADE C1' 28.1382426762501 -3
UNK C1' ADE C2' -1.86789825898376 -3
UNK C1' ADE C3' -1.24520549187547 -3
UNK C1' ADE C4' -5.33873370572868 -3
UNK C1' ADE C5' -6.14281963766733 -3
UNK C1' ADE P -18.9317333559838 -3
UNK C1' ADE O5' 57.7802211018051 -3
UNK C1' ADE O3' -66.1170869596731 -3
UNK C1' ADE C2 14.9559549999088 -3
UNK C1' ADE C4 2.45676490076556 -3
UNK C1' ADE C5 1.55764845355839 -3
UNK C1' ADE C6 -9.56299792847577 -3
UNK C1' ADE C8 -8.73512241799712 -3
UNK C1' ADE N1 -26.9859955745308 -3
UNK C1' ADE N3 22.6426853309064 -3
UNK C1' ADE N6 -2.30930900845561 -3
UNK C1' ADE N7 -1.82623210167088 -3
UNK C1' ADE N9 -6.33228448535551 -3
UNK C1' URA C1' 86.0968768210748 -3
UNK C1' URA C2' -0.500539004802704 -3
UNK C1' URA C3' 6.044401435503 -3
UNK C1' URA C4' 2.97041769374706 -3
UNK C1' URA C5' 15.5035395849597 -3
UNK C1' URA P 35.3889492309404 -3
UNK C1' URA O5' 12.4911087190221 -3
UNK C1' URA O3' -132.935124628426 -3
UNK C1' URA C2 5.87483848631382 -3
UNK C1' URA C4 -9.47278810111876 -3
UNK C1' URA C5 7.21747586553342 -3
UNK C1' URA C6 6.05544190632059 -3
UNK C1' URA N1 0.0771970301866531 -3
UNK C1' URA N3 1.88022983439463 -3
UNK C1' URA O4 -18.1487602834567 -3
UNK C1' CYT C1' 72.5154696851969 -3
UNK C1' CYT C2' -0.496183946728706 -3
UNK C1' CYT C3' -5.30402604669645 -3
UNK C1' CYT C4' 2.02256820509137 -3
UNK C1' CYT C5' 21.1494582598459 -3
UNK C1' CYT P 44.8315811777156 -3
UNK C1' CYT O5' -11.3378792224242 -3
UNK C1' CYT O3' -91.5422202604498 -3
UNK C1' CYT C2 3.29809274102889 -3
UNK C1' CYT C4 6.59323078940839 -3
UNK C1' CYT C5 6.24977191029198 -3
UNK C1' CYT C6 -7.97158076583303 -3
UNK C1' CYT N1 1.00979761779308 -3
UNK C1' CYT N3 22.2595226355472 -3
UNK C1' CYT N4 -0.775422859111115 -3
UNK C1' CYT O2 7.15036195574499 -3
UNK C2' GUA C1' 2.57141323732932 -3
UNK C2' GUA C2' -19.39369689857 -3
UNK C2' GUA C3' -2.29738849529863 -3
UNK C2' GUA C4' 2.36767670010674 -3
UNK C2' GUA C5' -14.1172021547615 -3
UNK C2' GUA P 0.931982548051442 -3
UNK C2' GUA O5' -12.1718041460857 -3
UNK C2' GUA O3' 13.8663421104045 -3
UNK C2' GUA C2 18.8634955946927 -3
UNK C2' GUA C4 -0.594444952453879 -3
UNK C2' GUA C5 -2.4043116382465 -3
UNK C2' GUA C6 -7.34783860349734 -3
UNK C2' GUA C8 -7.88424420149124 -3
UNK C2' GUA N1 19.7517218779741 -3
UNK C2' GUA N2 24.7377170751236 -3
UNK C2' GUA N3 -16.1588465548584 -3
UNK C2' GUA N7 -20.2686219696051 -3
UNK C2' GUA N9 3.2609949587387 -3
UNK C2' GUA O6 -29.1147052812561 -3
UNK C2' ADE C1' 0.602941104848 -3
UNK C2' ADE C2' 33.2238060980122 -3
UNK C2' ADE C3' 2.18012940254891 -3
UNK C2' ADE C4' 2.07572563583085 -3
UNK C2' ADE C5' 0.27285998381503 -3
UNK C2' ADE P -33.8054572726294 -3
UNK C2' ADE O5' -11.3226463522029 -3
UNK C2' ADE O3' 8.17058827920188 -3
UNK C2' ADE C2 -7.76387935957791 -3
UNK C2' ADE C4 1.35062445881079 -3
UNK C2' ADE C5 -6.94399064617413 -3
UNK C2' ADE C6 -5.27761951120547 -3
UNK C2' ADE C8 -2.70125581607058 -3
UNK C2' ADE N1 -9.23159322449104 -3
UNK C2' ADE N3 -14.6702970051889 -3
UNK C2' ADE N6 21.9755422485516 -3
UNK C2' ADE N7 -2.04741205258503 -3
UNK C2' ADE N9 3.2739480456627 -3
UNK C2' URA C1' -0.00692548190113505 -3
UNK C2' URA C2' 68.2424527025533 -3
UNK C2' URA C3' 0.317644648651179 -3
UNK C2' URA C4' 1.49320791730715 -3
UNK C2' URA C5' -12.2678790112258 -3
UNK C2' URA P -21.7127358792254 -3
UNK C2' URA O5' -26.4205240838534 -3
UNK C2' URA O3' 30.0216492713187 -3
UNK C2' URA C2 -0.750394515652813 -3
UNK C2' URA C4 -19.5074906960452 -3
UNK C2' URA C5 32.5578009471152 -3
UNK C2' URA C6 -23.932589120111 -3
UNK C2' URA N1 -3.51504373598237 -3
UNK C2' URA N3 -30.4446455693263 -3
UNK C2' URA O4 -3.54183825910839 -3
UNK C2' CYT C1' 0.657999830100264 -3
UNK C2' CYT C2' 39.1156733253213 -3
UNK C2' CYT C3' 0.43041624594012 -3
UNK C2' CYT C4' 3.78816523396682 -3
UNK C2' CYT C5' 4.72206862426905 -3
UNK C2' CYT P -30.3049674990496 -3
UNK C2' CYT O5' -8.94970332565551 -3
UNK C2' CYT O3' 16.2109971593336 -3
UNK C2' CYT C2 -1.07072089431113 -3
UNK C2' CYT C4 -3.45277769919571 -3
UNK C2' CYT C5 -46.3581284725786 -3
UNK C2' CYT C6 -7.37012371175761 -3
UNK C2' CYT N1 1.43538302195718 -3
UNK C2' CYT N3 -12.7058892019145 -3
UNK C2' CYT N4 57.6411981860612 -3
UNK C2' CYT O2 -15.6410297006264 -3
UNK C3' GUA C1' -2.74067862329974 -3
UNK C3' GUA C2' -1.38260897450697 -3
UNK C3' GUA C3' -27.8894557598467 -3
UNK C3' GUA C4' -0.0573797566542372 -3
UNK C3' GUA C5' 9.92735568800385 -3
UNK C3' GUA P 71.5170918495494 -3
UNK C3' GUA O5' -18.9674283340232 -3
UNK C3' GUA O3' 1.34666737337293 -3
UNK C3' GUA C2 -23.5687440943643 -3
UNK C3' GUA C4 49.0825856630992 -3
UNK C3' GUA C5 113.793299015015 -3
UNK C3' GUA C6 39.9129619174412 -3
UNK C3' GUA C8 -118.854371789738 -3
UNK C3' GUA N1 -89.4258620101388 -3
UNK C3' GUA N2 -40.3112825104355 -3
UNK C3' GUA N3 67.5011108212651 -3
UNK C3' GUA N7 61.373732927717 -3
UNK C3' GUA N9 -64.6339431202687 -3
UNK C3' GUA O6 25.5769183785784 -3
UNK C3' ADE C1' 8.63427188589116 -3
UNK C3' ADE C2' 0.336511585884179 -3
UNK C3' ADE C3' 81.0412082508066 -3
UNK C3' ADE C4' 0.619844552305221 -3
UNK C3' ADE C5' 8.79024144099988 -3
UNK C3' ADE P 66.6967393889675 -3
UNK C3' ADE O5' -21.7815203042137 -3
UNK C3' ADE O3' 0.206018778065623 -3
UNK C3' ADE C2 -62.6372447777045 -3
UNK C3' ADE C4 -7.73823538594069 -3
UNK C3' ADE C5 27.7591372304821 -3
UNK C3' ADE C6 53.428603629152 -3
UNK C3' ADE C8 -40.9881961658785 -3
UNK C3' ADE N1 -19.575216492252 -3
UNK C3' ADE N3 -39.9781263550855 -3
UNK C3' ADE N6 94.1364715047092 -3
UNK C3' ADE N7 -12.8715422211536 -3
UNK C3' ADE N9 -63.9083043427953 -3
UNK C3' URA C1' 16.1425525499018 -3
UNK C3' URA C2' -1.58745150487456 -3
UNK C3' URA C3' 207.793331373887 -3
UNK C3' URA C4' 0.980290249437829 -3
UNK C3' URA C5' 17.9538816351856 -3
UNK C3' URA P 55.4053060061123 -3
